"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","LIFEEXP","TOT","YR","A","1989",74.4,
"PRT","LIFEEXP","TOT","YR","A","1990",74.1,
"PRT","LIFEEXP","TOT","YR","A","1991",74.1,
"PRT","LIFEEXP","TOT","YR","A","1992",74.7,
"PRT","LIFEEXP","TOT","YR","A","1993",74.6,
"PRT","LIFEEXP","TOT","YR","A","1994",75.5,
"PRT","LIFEEXP","TOT","YR","A","1995",75.4,
"PRT","LIFEEXP","TOT","YR","A","1996",75.3,
"PRT","LIFEEXP","TOT","YR","A","1997",75.8,
"PRT","LIFEEXP","TOT","YR","A","1998",76,
"PRT","LIFEEXP","TOT","YR","A","1999",76.3,
"PRT","LIFEEXP","TOT","YR","A","2000",76.9,
"PRT","LIFEEXP","TOT","YR","A","2001",77.2,
"PRT","LIFEEXP","TOT","YR","A","2002",77.4,
"PRT","LIFEEXP","TOT","YR","A","2003",77.5,
"PRT","LIFEEXP","TOT","YR","A","2004",78.4,
"PRT","LIFEEXP","TOT","YR","A","2005",78.2,
"PRT","LIFEEXP","TOT","YR","A","2006",79,
"PRT","LIFEEXP","TOT","YR","A","2007",79.2,
"PRT","LIFEEXP","TOT","YR","A","2008",79.5,
"PRT","LIFEEXP","TOT","YR","A","2009",79.7,
"PRT","LIFEEXP","TOT","YR","A","2010",80,
"PRT","LIFEEXP","TOT","YR","A","2011",80.6,
"PRT","LIFEEXP","TOT","YR","A","2012",80.5,
"PRT","LIFEEXP","TOT","YR","A","2013",80.8,
"PRT","LIFEEXP","TOT","YR","A","2014",81.2,
"PRT","LIFEEXP","TOT","YR","A","2015",81.2,
"PRT","LIFEEXP","TOT","YR","A","2016",81.2,
"PRT","LIFEEXP","TOT","YR","A","2017",81.5,
"PRT","LIFEEXP","TOT","YR","A","2018",81.4,
"PRT","LIFEEXP","TOT","YR","A","2019",81.8,
"PRT","LIFEEXP","TOT","YR","A","2020",81.1,
"PRT","LIFEEXP","WOMEN","YR","A","1960",66.7,
"PRT","LIFEEXP","WOMEN","YR","A","1961",65.4,
"PRT","LIFEEXP","WOMEN","YR","A","1962",67,
"PRT","LIFEEXP","WOMEN","YR","A","1963",67.6,
"PRT","LIFEEXP","WOMEN","YR","A","1964",67.8,
"PRT","LIFEEXP","WOMEN","YR","A","1965",68.9,
"PRT","LIFEEXP","WOMEN","YR","A","1966",68.4,
"PRT","LIFEEXP","WOMEN","YR","A","1967",69.2,
"PRT","LIFEEXP","WOMEN","YR","A","1968",69.4,
"PRT","LIFEEXP","WOMEN","YR","A","1969",69,
"PRT","LIFEEXP","WOMEN","YR","A","1970",69.7,
"PRT","LIFEEXP","WOMEN","YR","A","1971",69.7,
"PRT","LIFEEXP","WOMEN","YR","A","1972",71.5,
"PRT","LIFEEXP","WOMEN","YR","A","1973",70.6,
"PRT","LIFEEXP","WOMEN","YR","A","1974",71.4,
"PRT","LIFEEXP","WOMEN","YR","A","1975",72.1,
"PRT","LIFEEXP","WOMEN","YR","A","1976",72.6,
"PRT","LIFEEXP","WOMEN","YR","A","1977",73.7,
"PRT","LIFEEXP","WOMEN","YR","A","1978",73.9,
"PRT","LIFEEXP","WOMEN","YR","A","1979",74.7,
"PRT","LIFEEXP","WOMEN","YR","A","1980",74.9,
"PRT","LIFEEXP","WOMEN","YR","A","1981",75.2,
"PRT","LIFEEXP","WOMEN","YR","A","1982",76,
"PRT","LIFEEXP","WOMEN","YR","A","1983",75.8,
"PRT","LIFEEXP","WOMEN","YR","A","1984",76.2,
"PRT","LIFEEXP","WOMEN","YR","A","1985",76.5,
"PRT","LIFEEXP","WOMEN","YR","A","1986",76.8,
"PRT","LIFEEXP","WOMEN","YR","A","1987",77.2,
"PRT","LIFEEXP","WOMEN","YR","A","1988",77.3,
"PRT","LIFEEXP","WOMEN","YR","A","1989",77.9,
"PRT","LIFEEXP","WOMEN","YR","A","1990",77.5,
"PRT","LIFEEXP","WOMEN","YR","A","1991",77.7,
"PRT","LIFEEXP","WOMEN","YR","A","1992",78.4,
"PRT","LIFEEXP","WOMEN","YR","A","1993",78.1,
"PRT","LIFEEXP","WOMEN","YR","A","1994",79,
"PRT","LIFEEXP","WOMEN","YR","A","1995",79,
"PRT","LIFEEXP","WOMEN","YR","A","1996",79,
"PRT","LIFEEXP","WOMEN","YR","A","1997",79.4,
"PRT","LIFEEXP","WOMEN","YR","A","1998",79.6,
"PRT","LIFEEXP","WOMEN","YR","A","1999",79.8,
"PRT","LIFEEXP","WOMEN","YR","A","2000",80.4,
"PRT","LIFEEXP","WOMEN","YR","A","2001",80.7,
"PRT","LIFEEXP","WOMEN","YR","A","2002",80.8,
"PRT","LIFEEXP","WOMEN","YR","A","2003",80.8,
"PRT","LIFEEXP","WOMEN","YR","A","2004",81.8,
"PRT","LIFEEXP","WOMEN","YR","A","2005",81.5,
"PRT","LIFEEXP","WOMEN","YR","A","2006",82.5,
"PRT","LIFEEXP","WOMEN","YR","A","2007",82.5,
"PRT","LIFEEXP","WOMEN","YR","A","2008",82.7,
"PRT","LIFEEXP","WOMEN","YR","A","2009",82.8,
"PRT","LIFEEXP","WOMEN","YR","A","2010",83.2,
"PRT","LIFEEXP","WOMEN","YR","A","2011",83.8,
"PRT","LIFEEXP","WOMEN","YR","A","2012",83.6,
"PRT","LIFEEXP","WOMEN","YR","A","2013",84,
"PRT","LIFEEXP","WOMEN","YR","A","2014",84.4,
"PRT","LIFEEXP","WOMEN","YR","A","2015",84.3,
"PRT","LIFEEXP","WOMEN","YR","A","2016",84.3,
"PRT","LIFEEXP","WOMEN","YR","A","2017",84.6,
"PRT","LIFEEXP","WOMEN","YR","A","2018",84.5,
"PRT","LIFEEXP","WOMEN","YR","A","2019",84.8,
"PRT","LIFEEXP","WOMEN","YR","A","2020",84.1,
"SVK","LIFEEXP","MEN","YR","A","1960",67.9,
"SVK","LIFEEXP","MEN","YR","A","1961",68.6,
"SVK","LIFEEXP","MEN","YR","A","1962",68,
"SVK","LIFEEXP","MEN","YR","A","1963",68.3,
"SVK","LIFEEXP","MEN","YR","A","1964",68.8,
"SVK","LIFEEXP","MEN","YR","A","1965",67.9,
"SVK","LIFEEXP","MEN","YR","A","1966",67.8,
"SVK","LIFEEXP","MEN","YR","A","1967",68.4,
"SVK","LIFEEXP","MEN","YR","A","1968",67.7,
"SVK","LIFEEXP","MEN","YR","A","1969",66.9,
"SVK","LIFEEXP","MEN","YR","A","1970",66.8,
"SVK","LIFEEXP","MEN","YR","A","1971",66.6,
"SVK","LIFEEXP","MEN","YR","A","1972",67,
"SVK","LIFEEXP","MEN","YR","A","1973",66.8,
"SVK","LIFEEXP","MEN","YR","A","1974",66.8,
"SVK","LIFEEXP","MEN","YR","A","1975",66.9,
"SVK","LIFEEXP","MEN","YR","A","1976",67,
"SVK","LIFEEXP","MEN","YR","A","1977",66.8,
"SVK","LIFEEXP","MEN","YR","A","1978",66.9,
"SVK","LIFEEXP","MEN","YR","A","1979",67.2,
"SVK","LIFEEXP","MEN","YR","A","1980",66.7,
"SVK","LIFEEXP","MEN","YR","A","1981",66.8,
"SVK","LIFEEXP","MEN","YR","A","1982",67,
"SVK","LIFEEXP","MEN","YR","A","1983",66.7,
"SVK","LIFEEXP","MEN","YR","A","1984",66.9,
"SVK","LIFEEXP","MEN","YR","A","1985",67,
"SVK","LIFEEXP","MEN","YR","A","1986",67.2,
"SVK","LIFEEXP","MEN","YR","A","1987",67.4,
"SVK","LIFEEXP","MEN","YR","A","1988",67.2,
"SVK","LIFEEXP","MEN","YR","A","1989",67,
"SVK","LIFEEXP","MEN","YR","A","1990",66.7,
"SVK","LIFEEXP","MEN","YR","A","1991",66.9,
"SVK","LIFEEXP","MEN","YR","A","1992",67.1,
"SVK","LIFEEXP","MEN","YR","A","1993",67.8,
"SVK","LIFEEXP","MEN","YR","A","1994",68.3,
"SVK","LIFEEXP","MEN","YR","A","1995",68.4,
"SVK","LIFEEXP","MEN","YR","A","1996",68.8,
"SVK","LIFEEXP","MEN","YR","A","1997",68.9,
"SVK","LIFEEXP","MEN","YR","A","1998",68.6,
"SVK","LIFEEXP","MEN","YR","A","1999",69,
"SVK","LIFEEXP","MEN","YR","A","2000",69.2,
"SVK","LIFEEXP","MEN","YR","A","2001",69.5,
"SVK","LIFEEXP","MEN","YR","A","2002",69.8,
"SVK","LIFEEXP","MEN","YR","A","2003",69.8,
"SVK","LIFEEXP","MEN","YR","A","2004",70.3,
"SVK","LIFEEXP","MEN","YR","A","2005",70.2,
"SVK","LIFEEXP","MEN","YR","A","2006",70.4,
"SVK","LIFEEXP","MEN","YR","A","2007",70.6,
"SVK","LIFEEXP","MEN","YR","A","2008",70.9,
"SVK","LIFEEXP","MEN","YR","A","2009",71.4,
"SVK","LIFEEXP","MEN","YR","A","2010",71.8,
"SVK","LIFEEXP","MEN","YR","A","2011",72.3,
"SVK","LIFEEXP","MEN","YR","A","2012",72.5,
"SVK","LIFEEXP","MEN","YR","A","2013",72.9,
"SVK","LIFEEXP","MEN","YR","A","2014",73.3,
"SVK","LIFEEXP","MEN","YR","A","2015",73.1,
"SVK","LIFEEXP","MEN","YR","A","2016",73.8,
"SVK","LIFEEXP","MEN","YR","A","2017",73.8,
"SVK","LIFEEXP","MEN","YR","A","2018",73.9,
"SVK","LIFEEXP","MEN","YR","A","2019",74.3,
"SVK","LIFEEXP","MEN","YR","A","2020",73.5,
"SVK","LIFEEXP","TOT","YR","A","1960",70.3,
"SVK","LIFEEXP","TOT","YR","A","1961",70.9,
"SVK","LIFEEXP","TOT","YR","A","1962",70.4,
"SVK","LIFEEXP","TOT","YR","A","1963",70.8,
"SVK","LIFEEXP","TOT","YR","A","1964",71.2,
"SVK","LIFEEXP","TOT","YR","A","1965",70.4,
"SVK","LIFEEXP","TOT","YR","A","1966",70.6,
"SVK","LIFEEXP","TOT","YR","A","1967",71.2,
"SVK","LIFEEXP","TOT","YR","A","1968",70.7,
"SVK","LIFEEXP","TOT","YR","A","1969",70.1,
"SVK","LIFEEXP","TOT","YR","A","1970",70,
"SVK","LIFEEXP","TOT","YR","A","1971",70,
"SVK","LIFEEXP","TOT","YR","A","1972",70.5,
"SVK","LIFEEXP","TOT","YR","A","1973",70.1,
"SVK","LIFEEXP","TOT","YR","A","1974",70.3,
"SVK","LIFEEXP","TOT","YR","A","1975",70.5,
"SVK","LIFEEXP","TOT","YR","A","1976",70.6,
"SVK","LIFEEXP","TOT","YR","A","1977",70.6,
"SVK","LIFEEXP","TOT","YR","A","1978",70.6,
"SVK","LIFEEXP","TOT","YR","A","1979",70.9,
"SVK","LIFEEXP","TOT","YR","A","1980",70.6,
"SVK","LIFEEXP","TOT","YR","A","1981",70.9,
"SVK","LIFEEXP","TOT","YR","A","1982",71,
"SVK","LIFEEXP","TOT","YR","A","1983",70.7,
"SVK","LIFEEXP","TOT","YR","A","1984",71,
"SVK","LIFEEXP","TOT","YR","A","1985",71,
"SVK","LIFEEXP","TOT","YR","A","1986",71.2,
"SVK","LIFEEXP","TOT","YR","A","1987",71.4,
"SVK","LIFEEXP","TOT","YR","A","1988",71.5,
"SVK","LIFEEXP","TOT","YR","A","1989",71.3,
"SVK","LIFEEXP","TOT","YR","A","1990",71.2,
"SVK","LIFEEXP","TOT","YR","A","1991",71.2,
"SVK","LIFEEXP","TOT","YR","A","1992",71.6,
"SVK","LIFEEXP","TOT","YR","A","1993",72.1,
"SVK","LIFEEXP","TOT","YR","A","1994",72.5,
"SVK","LIFEEXP","TOT","YR","A","1995",72.5,
"SVK","LIFEEXP","TOT","YR","A","1996",72.9,
"SVK","LIFEEXP","TOT","YR","A","1997",72.9,
"SVK","LIFEEXP","TOT","YR","A","1998",72.8,
"SVK","LIFEEXP","TOT","YR","A","1999",73.2,
"SVK","LIFEEXP","TOT","YR","A","2000",73.4,
"SVK","LIFEEXP","TOT","YR","A","2001",73.6,
"SVK","LIFEEXP","TOT","YR","A","2002",73.8,
"SVK","LIFEEXP","TOT","YR","A","2003",73.8,
"SVK","LIFEEXP","TOT","YR","A","2004",74.2,
"SVK","LIFEEXP","TOT","YR","A","2005",74.2,
"SVK","LIFEEXP","TOT","YR","A","2006",74.4,
"SVK","LIFEEXP","TOT","YR","A","2007",74.5,
"SVK","LIFEEXP","TOT","YR","A","2008",75,
"SVK","LIFEEXP","TOT","YR","A","2009",75.3,
"SVK","LIFEEXP","TOT","YR","A","2010",75.6,
"SVK","LIFEEXP","TOT","YR","A","2011",76.1,
"SVK","LIFEEXP","TOT","YR","A","2012",76.2,
"SVK","LIFEEXP","TOT","YR","A","2013",76.5,
"SVK","LIFEEXP","TOT","YR","A","2014",76.9,
"SVK","LIFEEXP","TOT","YR","A","2015",76.7,
"SVK","LIFEEXP","TOT","YR","A","2016",77.3,
"SVK","LIFEEXP","TOT","YR","A","2017",77.3,
"SVK","LIFEEXP","TOT","YR","A","2018",77.4,
"SVK","LIFEEXP","TOT","YR","A","2019",77.8,
"SVK","LIFEEXP","TOT","YR","A","2020",77,
"SVK","LIFEEXP","WOMEN","YR","A","1960",72.7,
"SVK","LIFEEXP","WOMEN","YR","A","1961",73.2,
"SVK","LIFEEXP","WOMEN","YR","A","1962",72.7,
"SVK","LIFEEXP","WOMEN","YR","A","1963",73.3,
"SVK","LIFEEXP","WOMEN","YR","A","1964",73.6,
"SVK","LIFEEXP","WOMEN","YR","A","1965",72.9,
"SVK","LIFEEXP","WOMEN","YR","A","1966",73.3,
"SVK","LIFEEXP","WOMEN","YR","A","1967",73.9,
"SVK","LIFEEXP","WOMEN","YR","A","1968",73.6,
"SVK","LIFEEXP","WOMEN","YR","A","1969",73.3,
"SVK","LIFEEXP","WOMEN","YR","A","1970",73.1,
"SVK","LIFEEXP","WOMEN","YR","A","1971",73.3,
"SVK","LIFEEXP","WOMEN","YR","A","1972",73.9,
"SVK","LIFEEXP","WOMEN","YR","A","1973",73.4,
"SVK","LIFEEXP","WOMEN","YR","A","1974",73.7,
"SVK","LIFEEXP","WOMEN","YR","A","1975",74,
"SVK","LIFEEXP","WOMEN","YR","A","1976",74.1,
"SVK","LIFEEXP","WOMEN","YR","A","1977",74.3,
"SVK","LIFEEXP","WOMEN","YR","A","1978",74.2,
"SVK","LIFEEXP","WOMEN","YR","A","1979",74.6,
"SVK","LIFEEXP","WOMEN","YR","A","1980",74.4,
"SVK","LIFEEXP","WOMEN","YR","A","1981",74.9,
"SVK","LIFEEXP","WOMEN","YR","A","1982",74.9,
"SVK","LIFEEXP","WOMEN","YR","A","1983",74.7,
"SVK","LIFEEXP","WOMEN","YR","A","1984",75.1,
"SVK","LIFEEXP","WOMEN","YR","A","1985",75,
"SVK","LIFEEXP","WOMEN","YR","A","1986",75.1,
"SVK","LIFEEXP","WOMEN","YR","A","1987",75.4,
"SVK","LIFEEXP","WOMEN","YR","A","1988",75.7,
"SVK","LIFEEXP","WOMEN","YR","A","1989",75.6,
"SVK","LIFEEXP","WOMEN","YR","A","1990",75.7,
"SVK","LIFEEXP","WOMEN","YR","A","1991",75.5,
"SVK","LIFEEXP","WOMEN","YR","A","1992",76,
"SVK","LIFEEXP","WOMEN","YR","A","1993",76.3,
"SVK","LIFEEXP","WOMEN","YR","A","1994",76.7,
"SVK","LIFEEXP","WOMEN","YR","A","1995",76.5,
"SVK","LIFEEXP","WOMEN","YR","A","1996",77,
"SVK","LIFEEXP","WOMEN","YR","A","1997",76.9,
"SVK","LIFEEXP","WOMEN","YR","A","1998",77,
"SVK","LIFEEXP","WOMEN","YR","A","1999",77.4,
"SVK","LIFEEXP","WOMEN","YR","A","2000",77.5,
"SVK","LIFEEXP","WOMEN","YR","A","2001",77.7,
"SVK","LIFEEXP","WOMEN","YR","A","2002",77.7,
"SVK","LIFEEXP","WOMEN","YR","A","2003",77.7,
"SVK","LIFEEXP","WOMEN","YR","A","2004",78,
"SVK","LIFEEXP","WOMEN","YR","A","2005",78.1,
"SVK","LIFEEXP","WOMEN","YR","A","2006",78.4,
"SVK","LIFEEXP","WOMEN","YR","A","2007",78.4,
"SVK","LIFEEXP","WOMEN","YR","A","2008",79,
"SVK","LIFEEXP","WOMEN","YR","A","2009",79.1,
"SVK","LIFEEXP","WOMEN","YR","A","2010",79.3,
"SVK","LIFEEXP","WOMEN","YR","A","2011",79.8,
"SVK","LIFEEXP","WOMEN","YR","A","2012",79.9,
"SVK","LIFEEXP","WOMEN","YR","A","2013",80.1,
"SVK","LIFEEXP","WOMEN","YR","A","2014",80.5,
"SVK","LIFEEXP","WOMEN","YR","A","2015",80.2,
"SVK","LIFEEXP","WOMEN","YR","A","2016",80.7,
"SVK","LIFEEXP","WOMEN","YR","A","2017",80.7,
"SVK","LIFEEXP","WOMEN","YR","A","2018",80.8,
"SVK","LIFEEXP","WOMEN","YR","A","2019",81.2,
"SVK","LIFEEXP","WOMEN","YR","A","2020",80.4,
"ESP","LIFEEXP","MEN","YR","A","1960",67.4,
"ESP","LIFEEXP","MEN","YR","A","1970",69.2,
"ESP","LIFEEXP","MEN","YR","A","1975",70.5,
"ESP","LIFEEXP","MEN","YR","A","1976",70.8,
"ESP","LIFEEXP","MEN","YR","A","1977",71.2,
"ESP","LIFEEXP","MEN","YR","A","1978",71.3,
"ESP","LIFEEXP","MEN","YR","A","1979",71.8,
"ESP","LIFEEXP","MEN","YR","A","1980",72.3,
"ESP","LIFEEXP","MEN","YR","A","1981",72.5,
"ESP","LIFEEXP","MEN","YR","A","1982",73.1,
"ESP","LIFEEXP","MEN","YR","A","1983",72.9,
"ESP","LIFEEXP","MEN","YR","A","1984",73.1,
"ESP","LIFEEXP","MEN","YR","A","1985",73.1,
"ESP","LIFEEXP","MEN","YR","A","1986",73.4,
"ESP","LIFEEXP","MEN","YR","A","1987",73.5,
"ESP","LIFEEXP","MEN","YR","A","1988",73.5,
"ESP","LIFEEXP","MEN","YR","A","1989",73.4,
"ESP","LIFEEXP","MEN","YR","A","1990",73.3,
"ESP","LIFEEXP","MEN","YR","A","1991",73.4,
"ESP","LIFEEXP","MEN","YR","A","1992",73.8,
"ESP","LIFEEXP","MEN","YR","A","1993",74,
"ESP","LIFEEXP","MEN","YR","A","1994",74.4,
"ESP","LIFEEXP","MEN","YR","A","1995",74.4,
"ESP","LIFEEXP","MEN","YR","A","1996",74.5,
"ESP","LIFEEXP","MEN","YR","A","1997",75.2,
"ESP","LIFEEXP","MEN","YR","A","1998",75.3,
"ESP","LIFEEXP","MEN","YR","A","1999",75.3,
"ESP","LIFEEXP","MEN","YR","A","2000",75.8,
"ESP","LIFEEXP","MEN","YR","A","2001",76.3,
"ESP","LIFEEXP","MEN","YR","A","2002",76.4,
"ESP","LIFEEXP","MEN","YR","A","2003",76.4,
"ESP","LIFEEXP","MEN","YR","A","2004",77,
"ESP","LIFEEXP","MEN","YR","A","2005",77,
"ESP","LIFEEXP","MEN","YR","A","2006",77.8,
"ESP","LIFEEXP","MEN","YR","A","2007",77.9,
"ESP","LIFEEXP","MEN","YR","A","2008",78.3,
"ESP","LIFEEXP","MEN","YR","A","2009",78.8,
"ESP","LIFEEXP","MEN","YR","A","2010",79.2,
"ESP","LIFEEXP","MEN","YR","A","2011",79.5,
"ESP","LIFEEXP","MEN","YR","A","2012",79.5,
"ESP","LIFEEXP","MEN","YR","A","2013",80.2,
"ESP","LIFEEXP","MEN","YR","A","2014",80.4,
"ESP","LIFEEXP","MEN","YR","A","2015",80.1,
"ESP","LIFEEXP","MEN","YR","A","2016",80.5,
"ESP","LIFEEXP","MEN","YR","A","2017",80.6,
"ESP","LIFEEXP","MEN","YR","A","2018",80.7,
"ESP","LIFEEXP","MEN","YR","A","2019",81.1,
"ESP","LIFEEXP","MEN","YR","A","2020",79.7,
"ESP","LIFEEXP","TOT","YR","A","1960",69.8,
"ESP","LIFEEXP","TOT","YR","A","1970",72,
"ESP","LIFEEXP","TOT","YR","A","1975",73.4,
"ESP","LIFEEXP","TOT","YR","A","1976",73.7,
"ESP","LIFEEXP","TOT","YR","A","1977",74.2,
"ESP","LIFEEXP","TOT","YR","A","1978",74.4,
"ESP","LIFEEXP","TOT","YR","A","1979",74.9,
"ESP","LIFEEXP","TOT","YR","A","1980",75.4,
"ESP","LIFEEXP","TOT","YR","A","1981",75.7,
"ESP","LIFEEXP","TOT","YR","A","1982",76.3,
"ESP","LIFEEXP","TOT","YR","A","1983",76,
"ESP","LIFEEXP","TOT","YR","A","1984",76.4,
"ESP","LIFEEXP","TOT","YR","A","1985",76.4,
"ESP","LIFEEXP","TOT","YR","A","1986",76.7,
"ESP","LIFEEXP","TOT","YR","A","1987",76.9,
"ESP","LIFEEXP","TOT","YR","A","1988",76.9,
"ESP","LIFEEXP","TOT","YR","A","1989",77,
"ESP","LIFEEXP","TOT","YR","A","1990",77,
"ESP","LIFEEXP","TOT","YR","A","1991",77.1,
"ESP","LIFEEXP","TOT","YR","A","1992",77.6,
"ESP","LIFEEXP","TOT","YR","A","1993",77.7,
"ESP","LIFEEXP","TOT","YR","A","1994",78.1,
"ESP","LIFEEXP","TOT","YR","A","1995",78.1,
"ESP","LIFEEXP","TOT","YR","A","1996",78.3,
"ESP","LIFEEXP","TOT","YR","A","1997",78.8,
"ESP","LIFEEXP","TOT","YR","A","1998",78.9,
"ESP","LIFEEXP","TOT","YR","A","1999",78.8,
"ESP","LIFEEXP","TOT","YR","A","2000",79.3,
"ESP","LIFEEXP","TOT","YR","A","2001",79.8,
"ESP","LIFEEXP","TOT","YR","A","2002",79.9,
"ESP","LIFEEXP","TOT","YR","A","2003",79.7,
"ESP","LIFEEXP","TOT","YR","A","2004",80.4,
"ESP","LIFEEXP","TOT","YR","A","2005",80.3,
"ESP","LIFEEXP","TOT","YR","A","2006",81.1,
"ESP","LIFEEXP","TOT","YR","A","2007",81.2,
"ESP","LIFEEXP","TOT","YR","A","2008",81.5,
"ESP","LIFEEXP","TOT","YR","A","2009",81.9,
"ESP","LIFEEXP","TOT","YR","A","2010",82.4,
"ESP","LIFEEXP","TOT","YR","A","2011",82.6,
"ESP","LIFEEXP","TOT","YR","A","2012",82.5,
"ESP","LIFEEXP","TOT","YR","A","2013",83.2,
"ESP","LIFEEXP","TOT","YR","A","2014",83.3,
"ESP","LIFEEXP","TOT","YR","A","2015",82.9,
"ESP","LIFEEXP","TOT","YR","A","2016",83.4,
"ESP","LIFEEXP","TOT","YR","A","2017",83.4,
"ESP","LIFEEXP","TOT","YR","A","2018",83.5,
"ESP","LIFEEXP","TOT","YR","A","2019",83.9,
"ESP","LIFEEXP","TOT","YR","A","2020",82.4,
"ESP","LIFEEXP","WOMEN","YR","A","1960",72.2,
"ESP","LIFEEXP","WOMEN","YR","A","1970",74.8,
"ESP","LIFEEXP","WOMEN","YR","A","1975",76.3,
"ESP","LIFEEXP","WOMEN","YR","A","1976",76.6,
"ESP","LIFEEXP","WOMEN","YR","A","1977",77.1,
"ESP","LIFEEXP","WOMEN","YR","A","1978",77.4,
"ESP","LIFEEXP","WOMEN","YR","A","1979",78,
"ESP","LIFEEXP","WOMEN","YR","A","1980",78.5,
"ESP","LIFEEXP","WOMEN","YR","A","1981",78.8,
"ESP","LIFEEXP","WOMEN","YR","A","1982",79.4,
"ESP","LIFEEXP","WOMEN","YR","A","1983",79.1,
"ESP","LIFEEXP","WOMEN","YR","A","1984",79.7,
"ESP","LIFEEXP","WOMEN","YR","A","1985",79.6,
"ESP","LIFEEXP","WOMEN","YR","A","1986",79.9,
"ESP","LIFEEXP","WOMEN","YR","A","1987",80.2,
"ESP","LIFEEXP","WOMEN","YR","A","1988",80.3,
"ESP","LIFEEXP","WOMEN","YR","A","1989",80.5,
"ESP","LIFEEXP","WOMEN","YR","A","1990",80.6,
"ESP","LIFEEXP","WOMEN","YR","A","1991",80.7,
"ESP","LIFEEXP","WOMEN","YR","A","1992",81.3,
"ESP","LIFEEXP","WOMEN","YR","A","1993",81.3,
"ESP","LIFEEXP","WOMEN","YR","A","1994",81.7,
"ESP","LIFEEXP","WOMEN","YR","A","1995",81.8,
"ESP","LIFEEXP","WOMEN","YR","A","1996",82,
"ESP","LIFEEXP","WOMEN","YR","A","1997",82.4,
"ESP","LIFEEXP","WOMEN","YR","A","1998",82.4,
"ESP","LIFEEXP","WOMEN","YR","A","1999",82.3,
"ESP","LIFEEXP","WOMEN","YR","A","2000",82.8,
"ESP","LIFEEXP","WOMEN","YR","A","2001",83.2,
"ESP","LIFEEXP","WOMEN","YR","A","2002",83.3,
"ESP","LIFEEXP","WOMEN","YR","A","2003",83,
"ESP","LIFEEXP","WOMEN","YR","A","2004",83.7,
"ESP","LIFEEXP","WOMEN","YR","A","2005",83.6,
"ESP","LIFEEXP","WOMEN","YR","A","2006",84.4,
"ESP","LIFEEXP","WOMEN","YR","A","2007",84.4,
"ESP","LIFEEXP","WOMEN","YR","A","2008",84.6,
"ESP","LIFEEXP","WOMEN","YR","A","2009",85,
"ESP","LIFEEXP","WOMEN","YR","A","2010",85.5,
"ESP","LIFEEXP","WOMEN","YR","A","2011",85.6,
"ESP","LIFEEXP","WOMEN","YR","A","2012",85.5,
"ESP","LIFEEXP","WOMEN","YR","A","2013",86.1,
"ESP","LIFEEXP","WOMEN","YR","A","2014",86.2,
"ESP","LIFEEXP","WOMEN","YR","A","2015",85.7,
"ESP","LIFEEXP","WOMEN","YR","A","2016",86.3,
"ESP","LIFEEXP","WOMEN","YR","A","2017",86.1,
"ESP","LIFEEXP","WOMEN","YR","A","2018",86.3,
"ESP","LIFEEXP","WOMEN","YR","A","2019",86.7,
"ESP","LIFEEXP","WOMEN","YR","A","2020",85.1,
"SWE","LIFEEXP","MEN","YR","A","1960",71.2,
"SWE","LIFEEXP","MEN","YR","A","1961",71.6,
"SWE","LIFEEXP","MEN","YR","A","1962",71.3,
"SWE","LIFEEXP","MEN","YR","A","1963",71.6,
"SWE","LIFEEXP","MEN","YR","A","1964",71.7,
"SWE","LIFEEXP","MEN","YR","A","1965",71.7,
"SWE","LIFEEXP","MEN","YR","A","1966",71.9,
"SWE","LIFEEXP","MEN","YR","A","1967",71.9,
"SWE","LIFEEXP","MEN","YR","A","1968",71.7,
"SWE","LIFEEXP","MEN","YR","A","1969",71.7,
"SWE","LIFEEXP","MEN","YR","A","1970",72.3,
"SWE","LIFEEXP","MEN","YR","A","1971",72,
"SWE","LIFEEXP","MEN","YR","A","1972",72,
"SWE","LIFEEXP","MEN","YR","A","1973",72.2,
"SWE","LIFEEXP","MEN","YR","A","1974",72.2,
"SWE","LIFEEXP","MEN","YR","A","1975",72.2,
"SWE","LIFEEXP","MEN","YR","A","1976",72.2,
"SWE","LIFEEXP","MEN","YR","A","1977",72.4,
"SWE","LIFEEXP","MEN","YR","A","1978",72.5,
"SWE","LIFEEXP","MEN","YR","A","1979",72.5,
"SWE","LIFEEXP","MEN","YR","A","1980",72.8,
"SWE","LIFEEXP","MEN","YR","A","1981",73.1,
"SWE","LIFEEXP","MEN","YR","A","1982",73.5,
"SWE","LIFEEXP","MEN","YR","A","1983",73.6,
"SWE","LIFEEXP","MEN","YR","A","1984",73.9,
"SWE","LIFEEXP","MEN","YR","A","1985",73.8,
"SWE","LIFEEXP","MEN","YR","A","1986",74,
"SWE","LIFEEXP","MEN","YR","A","1987",74.2,
"SWE","LIFEEXP","MEN","YR","A","1988",74.1,
"SWE","LIFEEXP","MEN","YR","A","1989",74.8,
"SWE","LIFEEXP","MEN","YR","A","1990",74.8,
"SWE","LIFEEXP","MEN","YR","A","1991",75,
"SWE","LIFEEXP","MEN","YR","A","1992",75.4,
"SWE","LIFEEXP","MEN","YR","A","1993",75.5,
"SWE","LIFEEXP","MEN","YR","A","1994",76.1,
"SWE","LIFEEXP","MEN","YR","A","1995",76.2,
